"form_id","extraction_time","reviewer","trial_id","publication_found","publication_url","publication_doi","identification_step","publication_type","publication_pmid","typo_primary_id","publication_date","match_design","match_indication_population","match_intervention","match_comparator","match_any_outcome","n_matching_criteria","registry","start_date_recoded","completion_date_recoded","warning_cd_to_publication","warning_start_to_publication","n_match_agree","article_found_by","article_agreement_information"
"F3848",2023-01-12 00:53:57,"Tarik_S","2017-000240-17","Yes","https://doi.org/10.1371%2Fjournal.pone.0263481","10.1371/journal.pone.0263481","Systematic Google search","Journal publication",35148357,"EudraCT ID",2022-02-11,"Yes","No","Yes","Yes","Yes",4,"euctr","2017-04-03","2018-12-17",NA,NA,"5; 4","Mateusz_W; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F3849",2023-01-12 00:59:35,"Tarik_S","2016-004692-53","Yes","https://doi.org/10.1002/ygh2.489","10.1002/ygh2.489","Systematic Google search","Journal publication",NA,"EudraCT ID",2021-08-16,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2017-05-17","2019-05-15",NA,NA,"5","Mateusz_W; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3850",2023-01-12 01:20:25,"Sofia_K","NCT03621371","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2018-06-15","2019-11-30",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3851",2023-01-12 01:26:40,"Sofia_K","NCT02984527","Yes","https://doi.org/10.1016/j.ajic.2019.10.011","10.1016/j.ajic.2019.10.011","Systematic Google search","Journal publication",31813632,"NCT ID",2019-12-06,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-10-31","2018-02-28",NA,NA,"5","Sofia_K","Found by 1/2 reviewers, matching all 5 criteria"
"F3852",2023-01-12 01:34:52,"Sofia_K","NCT02655263","Yes","https://doi.org/10.1210/clinem/dgac595","10.1210/clinem/dgac595","Systematic Google search","Journal publication",36240323,"NCT ID",2023-02-15,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-01-31","2017-10-31",NA,NA,"5","Sofia_K","Found by 1/2 reviewers, matching all 5 criteria"
"F3853",2023-01-12 01:41:29,"Sofia_K","2013-003556-20","Yes","https://doi.org/10.1007/s00134-017-4786-0","10.1007/s00134-017-4786-0","Linked at the registration","Journal publication",28421246,"EudraCT ID",2017-04-18,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2014-04-07","2016-09-07",NA,NA,"5","Sofia_K; Themis_P","Found by 2/2 reviewers, matching all 5 criteria"
"F3854",2023-01-12 02:04:11,"Carolina_C","NCT04126421","Yes","https://doi.org/10.1302/0301-620X.102B12.BJJ-2020-0721.R1","10.1302/0301-620X.102B12.BJJ-2020-0721.R1","Systematic Google search","Journal publication",33249906,"NCT ID",2020-12-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2011-04-01","2019-06-01",NA,NA,"5","Carolina_C; Tomasz_K","Found by 2/2 reviewers, matching all 5 criteria"
"F3855",2023-01-12 02:14:25,"Carolina_C","NCT02556437","Yes","https://doi.org/10.1111/ene.13978","10.1111/ene.13978","Systematic Google search","Journal publication",31021036,"NCT ID",2019-05-31,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-06-30","2018-05-31",NA,NA,"5","Carolina_C; Tomasz_K","Found by 2/2 reviewers, matching all 5 criteria"
"F3856",2023-01-12 04:33:59,"Tarik_S","2016-002081-31","Yes","https://doi.org/10.1093/pm/pnaa001","10.1093/pm/pnaa001","Systematic Google search","Journal publication",32068870,"EudraCT ID",2020-10-01,"No","No","Yes","Yes","Yes",3,"euctr","2016-12-28","2018-09-10",NA,NA,"5; 3","Mateusz_W; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F3857",2023-01-12 04:44:12,"Tarik_S","2017-004753-16","Yes","https://doi.org/10.3389%2Ffsurg.2020.00025","10.3389/fsurg.2020.00025","Systematic Google search","Journal publication",32432123,"EudraCT ID",2020-05-05,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2018-02-14","2018-07-17",NA,NA,"5","Mateusz_W; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3858",2023-01-12 04:51:52,"Tarik_S","2014-002210-23","Yes","https://doi.org/10.1007/s00415-022-11028-8","10.1007/s00415-022-11028-8","Systematic Google search","Journal publication",NA,"EudraCT ID",2022-03-04,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2014-07-01","2018-11-28",NA,NA,"5","Mateusz_W; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3859",2023-01-12 05:02:07,"Tarik_S","2012-002776-14","Yes","https://doi.org/10.1371%2Fjournal.pmed.1002569","10.1371/journal.pmed.1002569","Systematic Google search","Journal publication",29763434,"EudraCT ID",2018-05-01,"Yes","No","Yes","Yes","Yes",4,"euctr","2013-04-11","2016-07-07",NA,NA,"5; 4","Mateusz_W; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F3860",2023-01-12 05:02:16,"Samruddhi_Y","NCT02359149","Yes","https://doi.org/10.1111/aos.14184","10.1111/aos.14184","Linked at the registration","Journal publication",31267688,"NCT ID",2019-07-03,"No","Yes","Yes","Yes","Yes",4,"ctgov","2015-03-31","2017-03-31",NA,NA,"5; 4","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, near-match vs. full match"
"F3861",2023-01-12 05:16:29,"Tarik_S","2015-005507-89","Yes","https://doi.org/10.1016/j.ijcard.2018.06.109","10.1016/j.ijcard.2018.06.109","Linked at the registration","Journal publication",30001944,"EudraCT ID",2018-07-02,"Yes","No","Yes","Yes","No",3,"euctr","2016-07-01","2017-06-15",NA,NA,"4; 3","Mateusz_W; Tarik_S","Found by 2/2 reviewers, near-match vs. ineligible match"
"F3862",2023-01-12 05:17:55,"Tarik_S","2015-005507-89","Yes","https://doi.org/10.1016/j.ijcard.2018.06.097","10.1016/j.ijcard.2018.06.097","Linked at the registration","Journal publication",30454724,"EudraCT ID",2018-06-25,"Yes","No","Yes","Yes","No",3,"euctr","2016-07-01","2017-06-15",NA,NA,"5; 3","Mateusz_W; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F3863",2023-01-12 05:22:21,"Tarik_S","2015-005507-89","Yes","http://dx.doi.org/10.1136/bmjsem-2018-000397","10.1136/ bmjsem-2018-000397","Systematic Google search","Journal publication",NA,"EudraCT ID",2018-08-30,"Yes","No","Yes","Yes","Yes",4,"euctr","2016-07-01","2017-06-15",NA,NA,"4","Tarik_S","Found by 1/2 reviewers, near-match"
"F3864",2023-01-12 05:26:37,"Samruddhi_Y","NCT03089736","Yes","https://onlinelibrary.wiley.com/doi/full/10.1002/nop2.361","10.1002/nop2.361","Systematic Google search","Journal publication",31660181,"NCT ID",2019-08-24,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-01-01","2017-03-19",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3865",2023-01-12 05:28:29,"Tarik_S","2017-004593-34","Yes","https://doi.org/10.1136/rapm-2020-101931","10.1136/rapm-2020-101931","Systematic Google search","Journal publication",33082286,"EudraCT ID",2020-10-20,"Yes","No","Yes","Yes","Yes",4,"euctr","2018-03-01",NA,NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
"F3866",2023-01-12 05:33:11,"Tarik_S","2016-000608-27","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr","2016-06-21","2017-02-28",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F3867",2023-01-12 05:35:25,"Tarik_S","2013-003105-25","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr",NA,"2017-04-24",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F3868",2023-01-12 05:43:29,"Samruddhi_Y","NCT02044263","Yes","https://doi.org/10.1093/sleep/zsab185","10.1093/sleep/zsab185","Linked at the registration","Journal publication",34291808,"NCT ID",2021-12-10,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-07-31","2017-11-30",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3869",2023-01-12 05:45:30,"Tarik_S","2016-004541-82","Yes","https://doi.org/10.1136/rapm-2018-100174","10.1136/rapm-2018-100174","Systematic Google search","Journal publication",31061111,"EudraCT ID",2019-05-06,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2017-01-04","2017-01-22",NA,NA,"5","Shai_M; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3870",2023-01-12 05:50:22,"Tarik_S","2013-000797-30","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr","2013-10-01","2017-03-26",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3871",2023-01-12 06:01:42,"Tarik_S","2014-002440-41","Yes","https://doi.org/10.1186%2Fs13054-019-2573-8","10.118/s13054-019-2573-8","Linked at the registration","Journal publication",31488213,"EudraCT ID",2019-09-05,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2014-09-01","2016-08-11",NA,NA,"5","Tarik_S","Found by 1/2 reviewers, matching all 5 criteria"
"F3872",2023-01-12 06:03:37,"Tarik_S","2015-005637-47","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"EudraCT ID",NA,NA,NA,NA,NA,NA,NA,"euctr",NA,"2018-10-09",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3873",2023-01-12 06:10:37,"Tarik_S","2014-000394-39","Yes","https://doi.org/10.1016/s2468-1253(19)30041-x","10.1016/s2468-1253(19)30041-x","Linked at the registration","Journal publication",30852136,"EudraCT ID",2019-03-07,"Yes","No","Yes","Yes","Yes",4,"euctr","2015-02-20","2019-12-01","Publication date before completion date",NA,"4","Tarik_S","Found by 1/2 reviewers, near-match"
"F3874",2023-01-12 06:15:35,"Tarik_S","2016-002127-28","Yes","https://doi.org/10.1007/s00125-018-4807-8","10.1007/s00125-018-4807-8","Linked at the registration","Journal publication",NA,"EudraCT ID",2018-08-20,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2016-07-04","2017-07-07",NA,NA,"5","Shai_M; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3875",2023-01-12 06:18:58,"Samruddhi_Y","NCT02572271","Yes","http://dx.doi.org/10.1007/s00266-020-01642-0","10.1007/s00266-020-01642-0","Systematic Google search","Journal publication",32060605,"NCT ID",2020-02-14,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-09-30","2017-11-16",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3876",2023-01-12 06:31:04,"Samruddhi_Y","NCT03221699","Yes","https://doi.org/10.2340/00015555-3499","10.2340/00015555-3499","Systematic Google search","Journal publication",32399578,"NCT ID",2020-05-28,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-02-01","2017-03-22",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3877",2023-01-12 06:32:31,"Till_B","NCT03118011","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2017-04-10","2018-12-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3878",2023-01-12 06:42:01,"Till_B","NCT02146300","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2014-03-31","2016-06-30",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F3879",2023-01-12 06:44:22,"Samruddhi_Y","NCT02657603","Yes","https://doi.org/10.1111/aas.13300","10.1111/aas.13300","Systematic Google search","Journal publication",30520017,"NCT ID",2018-12-06,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-01-31","2016-03-31",NA,NA,"5","Lars_S; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3880",2023-01-12 06:49:18,"Till_B","2015-000419-42","Yes","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6786453/","10.5056/jnm18079","Systematic Google search","Journal publication",31587551,"EudraCT ID",2019-10-30,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2015-08-01","2016-05-17",NA,NA,"5","Maximilian_S; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3881",2023-01-12 06:54:20,"Samruddhi_Y","NCT03188640","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2014-03-01","2016-10-31",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F3882",2023-01-12 06:56:38,"Till_B","NCT03675529","Yes","https://pubmed.ncbi.nlm.nih.gov/36199257/","10.14814/phy2.15408","Linked at the registration","Journal publication",36199257,"NCT ID",2022-10-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-10-01","2019-11-24",NA,NA,"5","Maximilian_S; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3883",2023-01-12 07:07:05,"Samruddhi_Y","NCT02905630","Yes","https://doi.org/10.3389/fcvm.2019.00001","10.3389/fcvm.2019.00001","Systematic Google search","Journal publication",30740396,"NCT ID",2019-01-22,"Yes","Yes","Yes","Yes","No",4,"ctgov","2014-01-31","2018-02-28",NA,NA,"4","Samruddhi_Y","Found by 1/2 reviewers, near-match"
"F3884",2023-01-12 07:16:26,"Samruddhi_Y","NCT01851044","Yes","https://doi.org/10.1097/corr.0000000000001185","10.1097/CORR.0000000000001185","Systematic Google search","Journal publication",32732573,"NCT ID",2020-08-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2011-02-28","2017-12-31",NA,NA,"5","Lars_S; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3885",2023-01-12 07:25:04,"Till_B","NCT03272126","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2017-12-01","2018-05-01",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3886",2023-01-12 07:31:38,"Samruddhi_Y","NCT02185885","Yes","https://doi.org/10.1161/circulationaha.117.030308","10.1161/circulationaha.117.030308","Linked at the registration","Journal publication",29339351,"NCT ID",2018-01-16,"No","Yes","Yes","Yes","Yes",4,"ctgov","2014-07-31","2016-04-30",NA,NA,"4","Samruddhi_Y","Found by 1/2 reviewers, near-match"
"F3887",2023-01-12 07:35:25,"Till_B","NCT02408003","Yes","https://onlinelibrary.wiley.com/doi/full/10.1111/aas.13170","10.1111/aas.13170","Systematic Google search","Journal publication",NA,"NCT ID",2018-06-21,"Yes","Yes","Yes","Yes","No",4,"ctgov","2014-03-31","2017-05-31",NA,NA,"5; 4","Maximilian_S; Till_B","Found by 2/2 reviewers, near-match vs. full match"
"F3888",2023-01-12 07:49:03,"Till_B","NCT02729129","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2014-04-30","2016-02-29",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3889",2023-01-12 07:57:16,"Till_B","2016-003018-29","Yes","https://www.medicaljournals.se/acta/content/html/10.2340/00015555-3461","10.2340/00015555-3461","Systematic Google search","Journal publication",NA,"EudraCT ID",2020-03-19,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2017-06-30","2019-02-27",NA,NA,"5","Till_B","Found by 1/2 reviewers, matching all 5 criteria"
"F3890",2023-01-12 08:30:22,"Samruddhi_Y","NCT02344797","Yes","https://doi.org/10.1136/bmj.l6395","10.1136/bmj.l6395","Linked at the registration","Journal publication",31801725,"NCT ID",2019-12-04,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-02-07","2018-08-24",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3891",2023-01-12 08:41:30,"Samruddhi_Y","NCT02761174","Yes","https://doi.org/10.1002/lsm.22953","10.1002/lsm.22953","Systematic Google search","Journal publication",29911352,"NCT ID",2018-06-17,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-03-13","2017-01-13",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3892",2023-01-12 08:59:55,"Samruddhi_Y","NCT03496350","Yes","https://doi.org/10.1080/16506073.2020.1771414","10.1080/16506073.2020.1771414","Systematic Google search","Journal publication",32603632,"NCT ID",2020-06-30,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2019-01-07","2019-12-01",NA,NA,"5","Nicole_H; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F3893",2023-01-12 09:04:45,"Till_B","NCT03196713","Yes","https://www.tandfonline.com/doi/abs/10.1080/15021149.2021.1946371","10.1080/15021149.2021.1946371","Systematic Google search","Journal publication",NA,"NCT ID",2021-07-12,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2013-04-01","2017-10-27",NA,NA,"5","Till_B","Found by 1/2 reviewers, matching all 5 criteria"
"F3894",2023-01-12 09:08:21,"Till_B","NCT03222323","Yes","https://pubmed.ncbi.nlm.nih.gov/30679332/","10.1136/rapm-2018-100089","Linked at the registration","Journal publication",30679332,"NCT ID",2019-01-23,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-07-17","2018-04-01",NA,NA,"5","Maximilian_S; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3895",2023-01-12 09:19:15,"Till_B","NCT03263234","Yes","https://www.sciencedirect.com/science/article/abs/pii/S016749432030217X?via%3Dihub","10.1016/j.archger.2020.104223","Systematic Google search","Journal publication",NA,"NCT ID",2020-08-06,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-09-29","2018-04-22",NA,NA,"5","Maximilian_S; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3896",2023-01-12 09:30:32,"Till_B","NCT02823795","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-09-30","2018-09-30",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F3897",2023-01-12 09:36:24,"Till_B","NCT02600676","Yes","https://www.sciencedirect.com/science/article/abs/pii/S0022534717577496","10.1016/j.juro.2017.04.082","Systematic Google search","Journal publication",NA,"NCT ID",2017-07-23,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-09-30","2016-08-31",NA,NA,"5; 4","Luca_H; Till_B","Found by 2/2 reviewers, near-match vs. full match"
"F3898",2023-01-12 09:42:51,"Till_B","NCT03512509","Yes","https://www.mdpi.com/2072-6643/10/11/1726","10.3390/nu10111726","Systematic Google search","Journal publication",NA,"NCT ID",2018-11-10,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-02-05","2018-08-20",NA,NA,"5","Luca_H; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3899",2023-01-12 09:47:15,"Till_B","NCT03697759","Yes","https://pubmed.ncbi.nlm.nih.gov/32489674/","10.1186/s40814-020-00604-2","Linked at the registration","Journal publication",32489674,"NCT ID",2020-05-23,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-08-20","2019-02-17",NA,NA,"5","Luca_H; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3900",2023-01-12 09:55:15,"Till_B","NCT03513380","Yes","https://pubmed.ncbi.nlm.nih.gov/32973553/","10.3389/fphys.2020.01017","Linked at the registration","Journal publication",32973553,"NCT ID",2020-08-20,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-05-25","2019-11-30",NA,NA,"5","Luca_H; Till_B","Found by 2/2 reviewers, matching all 5 criteria"
"F3901",2023-01-12 10:02:17,"Till_B","NCT02692937","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2011-01-31","2017-09-30",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F3902",2023-01-12 11:16:34,"Tarik_S","2016-000486-23","Yes","https://doi.org/10.1111/aas.13450","10.1111/aas.13450","Linked at the registration","Journal publication",31286476,"EudraCT ID",2019-07-23,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2016-09-16","2020-12-31","Publication date before completion date",NA,"5","Shai_M; Tarik_S","Found by 2/2 reviewers, matching all 5 criteria"
"F3903",2023-01-12 11:23:42,"Tarik_S","2015-003062-82","Yes","https://doi.org/10.1111/apt.16309","10.1111/apt.16309","Linked at the registration","Journal publication",33694229,"EudraCT ID",2021-03-10,"Yes","No","Yes","Yes","Yes",4,"euctr","2017-05-01","2019-09-18",NA,NA,"5; 4","Shai_M; Tarik_S","Found by 2/2 reviewers, near-match vs. full match"
