"proj_id","primary_id","eligibility","registry","eudract_id","nct_id","crossregistration_check","short_title","lead_institution","has_results","trial_status_recoded","sponsor_status","phase","were_results_reported","study_first_submitted_date","start_date","completion_date","overall_status","enrollment","agency_classes","intervention_types_combined","max_end_date","long_title","trial_name"
1421,"NCT02975817","Eligible","ctgov",NA,"NCT02975817","Irrelevant intervention type","Preventing Inadvertent Hypothermia in Paediatric Neurosurgery in Malawi","Oslo University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-11-24,2016-06-30,2019-02-12,"Completed",76,"OTHER;OTHER","Other",NA,"Preventing Inadvertent Hypothermia in Children Undergoing Elective Neurosurgery in Malawi - a Prospective Randomized Clinical Trial",NA
1422,"NCT01630941","Cross-registration duplicate","ctgov","2011-001481-18","NCT01630941","Automatically identified","Effects of Denosumab on Periprosthetic Bone After Total Hip Arthroplasty","Uppsala Academic Hospital",NA,NA,NA,"Phase 2",FALSE,2012-06-26,2012-08-07,2017-03-30,"Completed",64,"OTHER","Drug",NA,"Uncemented Total Hip Implant and Subcutaneous Injections of Denosumab for Patients With Osteoarthritis of the Hip. A Randomized Double Blind Placebo Controlled Study on the Effects on Bone Evaluated With DXA, PET/CT and Biochemical Markers",NA
1423,"NCT01631370","Eligible","ctgov",NA,"NCT01631370","Irrelevant intervention type","The Effects of Renal Denervation on Insulin Sensitivity","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2012-06-25,2012-06-30,2016-03-03,"Completed",8,"OTHER","Procedure",NA,"The Effects of Renal Sympathetic Denervation on Insulin Sensitivity in Patients With Resistant Essential Hypertension",NA
1424,"NCT02971553","Ineligible institution","ctgov",NA,"NCT02971553","Ignore, ineligible","PEEP Resuscitation Trial",NA,NA,NA,NA,"Not Applicable",FALSE,2016-11-17,2016-10-31,2018-05-31,"Completed",330,"OTHER_GOV;OTHER","Device",NA,"A Randomised Controlled Trial on Positive End-expiratory Pressure (PEEP) During Resuscitation of Non-breathing Neonates",NA
1425,"NCT02967744","Eligible","ctgov",NA,"NCT02967744","None found","NSAID Treatment of Patients With Osteoarthritis","Aalborg University",NA,NA,NA,"Not Applicable",FALSE,2016-11-14,2016-01-31,2018-02-01,"Completed",162,"OTHER","Drug",NA,"BEVAR: Patientspecifik Behandling Ved Artrose - Et Proof-of-concept- Kvalitetssikringsstudie",NA
1426,"NCT02964988","Eligible","ctgov","2016-002184-34","NCT02964988","Identified in publication","uPAR PET/CT in Radium-223-dichloride Treatment of Patients With Metastatic Castration-resistant Prostate Cancer","Copenhagen University Hospital",NA,NA,NA,"Phase 2",FALSE,2016-11-14,2017-01-31,2019-10-11,"Terminated",17,"OTHER","Drug | Device",NA,"uPAR PET/CT in Radium-223-dichloride Treatment of Patients With Metastatic Castration-resistant Prostate Cancer",NA
1427,"NCT02964598","Eligible","ctgov",NA,"NCT02964598","Irrelevant intervention type","SleepHelsinki! CIRCADIAN SLEEP REGULATION IN ADOLESCENCE","University of Helsinki",NA,NA,NA,"Not Applicable",FALSE,2016-11-09,2016-11-30,2018-12-31,"Unknown status",270,"OTHER;OTHER","Behavioral | Device | Other",NA,"Sleep Helsinki! CIRCADIAN SLEEP REGULATION IN ADOLESCENCE",NA
1428,"NCT02961595","Eligible","ctgov",NA,"NCT02961595","None found","Live Enterovirus Vaccine and Type 1 Diabetes","University of Tampere",NA,NA,NA,"Phase 1",FALSE,2016-11-02,1999-10-31,2016-11-30,"Completed",315,"OTHER","Biological",NA,"Live Enterovirus Vaccine and Type 1 Diabetes",NA
1429,"NCT02960724","Eligible","ctgov",NA,"NCT02960724","Irrelevant intervention type","uPAR PET/CT for Staging Advanced and Localised Oral and Oropharyngeal Cancer","Copenhagen University Hospital",NA,NA,NA,"Phase 2",FALSE,2016-10-11,2016-11-30,2018-08-31,"Unknown status",90,"OTHER","Other",NA,"Phase II Trial: uPAR PET/CT for Staging Advanced and Localised Oral and Oropharyngeal Cancer",NA
1430,"NCT02957903","Cross-registration duplicate","ctgov","2016-002643-41","NCT02957903","Automatically identified","Sensory Distribution of Lateral Femoral Cutaneous Nerve Block","Zealand University Hospital",NA,NA,NA,"Phase 4",FALSE,2016-10-31,2016-11-30,2016-12-31,"Completed",20,"OTHER;OTHER","Drug",NA,"Sensory Distribution of Lateral Femoral Cutaneous Nerve Block - A Randomized, Blinded, Paired Trial in Healthy Volunteers",NA
1431,"NCT01635530","Eligible","ctgov","2012-000313-37","NCT01635530","Identified in publication","Study of Lyme Neuroborreliosis","Turku University Hospital",NA,NA,NA,"Phase 4",FALSE,2012-07-03,2012-08-31,2018-12-31,"Completed",210,"OTHER_GOV","Drug",NA,"Study of Lyme Neuroborreliosis: Epidemiology, Manifestations, Diagnostics and Treatment",NA
1432,"NCT04023500","Eligible","ctgov",NA,"NCT04023500","Irrelevant intervention type","Supporting Oral Self-care of Patients With Periodontitis Through Motivational Interview","University of Turku",NA,NA,NA,"Not Applicable",FALSE,2019-07-09,2014-05-01,2019-08-30,"Unknown status",28,"OTHER","Behavioral",NA,"Supporting Oral Self-care of Patients With Periodontitis Through Brief Motivational Interview",NA
1433,"NCT02957318","Eligible","ctgov",NA,"NCT02957318","Irrelevant intervention type","Effect of Potato Fiber on Appetite and Fecal Fat Excretion","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2016-11-01,2016-09-30,2017-03-31,"Completed",18,"OTHER","Dietary Supplement",NA,"Effect of Potato Fiber on Appetite and Fecal Fat Excretion",NA
1434,"NCT02955732","Cross-registration duplicate","ctgov","2016-002880-33","NCT02955732","Identified in publication","Pharmacological Characteristics of Intranasally Given Dexmedetomidine in Paediatric Patients","Turku University Hospital",NA,NA,NA,"Phase 4",FALSE,2016-11-03,2017-01-01,2018-09-10,"Completed",50,"OTHER_GOV;OTHER","Device",NA,"Bioavailability and Pharmacokinetics of Intranasal Dexmedetomidine in Children",NA
1435,"NCT02954783","Eligible","ctgov",NA,"NCT02954783","Irrelevant intervention type","PROstaTe Cancer - Exercise-STudy (PRO-TEST)","Copenhagen University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-28,2016-11-30,2019-12-31,"Completed",30,"OTHER","Behavioral",NA,"Effect of Different Exercise Regimens on Intratumoral Natural Killer (NK) Cell Variability in Men With Localized Prostate Cancer Undergoing Radical Prostatectomy - a Randomized Controlled Pilot Study",NA
1436,"NCT02954614","Ineligible institution","ctgov",NA,"NCT02954614","Ignore, ineligible","Active Play in After School Programs",NA,NA,NA,NA,"Not Applicable",FALSE,2016-10-26,2016-05-31,2018-05-31,"Completed",456,"OTHER;OTHER","Behavioral",NA,"Active Play -an After-school-program Intervention to Promote Physical Activity and Health-related Quality of Life in Young Children",NA
1437,"NCT02953470","Ineligible institution","ctgov",NA,"NCT02953470","Ignore, ineligible","Effect Study of on Intervention on Pain, Function, Health and Behaviour for Older Adults Living With Chronic Pain",NA,NA,NA,NA,"Not Applicable",FALSE,2016-10-21,2016-10-31,2018-09-30,"Unknown status",105,"OTHER","Behavioral",NA,"Community-dwelling Older Adults Living With Chronic Musculoskeletal Pain: The Effect of an Evidence-based Intervention on Pain, Function, Health and Behaviour",NA
1438,"NCT02953171","Eligible","ctgov",NA,"NCT02953171","Irrelevant intervention type","Probiotics in the Treatment of Irritable Bowel Syndrome","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2016-10-17,2016-09-30,2017-07-31,"Unknown status",140,"OTHER","Other | Dietary Supplement",NA,"A Randomized Controlled Clinical Trial to Investigate the Efficacy of Lacto-fermented Sauerkraut and the Probiotic E. Coli Nissle 1917 in the Treatment of Irritable Bowel Syndrome",NA
1439,"NCT02952950","Eligible","ctgov",NA,"NCT02952950","Irrelevant intervention type","Is it Possible to Prolong the Duration of Breastfeeding in Premature Infants? a Prospectivt Study","Hvidovre and Amager Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-11-01,2016-09-30,2019-08-31,"Completed",211,"OTHER","Other",NA,"Is it Possible to Prolong the Duration of Exclusive Breastfeeding in Premature Infants? a Prospectivt Study",NA
1440,"NCT02952378","Eligible","ctgov","2016-000996-26","NCT02952378","Identified in publication","Volume Kinetics for Hyperoncotic Albumin in Burn Patients as Well as for Healthy Subjects","Linkoeping University Hospital",NA,NA,NA,"Phase 4",FALSE,2016-10-31,2016-10-31,2019-01-31,"Completed",30,"OTHER","Drug",NA,"Volume Kinetics for Hyperoncotic Albumin in Burn Patients as Well as for Healthy Subjects",NA
1441,"NCT02951624","Eligible","ctgov",NA,"NCT02951624","Irrelevant intervention type","The Effect of Frequency and Duration of Breaks in Sitting Time on Metabolic Cardiovascular Risk Factors","Copenhagen University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-30,2016-11-30,2018-07-15,"Completed",14,"OTHER","Behavioral",NA,"The Effect of Frequency and Duration of Breaks in Sitting Time on Metabolic Cardiovascular Risk Factors",NA
1442,"NCT02951260","Eligible","ctgov",NA,"NCT02951260","None found","The Effects of Metformin on Self-selected Exercise Intensity, Physical Fitness and Exercise-induced AMPK-activation","Copenhagen University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-27,2016-10-31,2017-07-31,"Completed",15,"OTHER;OTHER","Drug | Other",NA,"The Effects of Metformin on Self-selected Exercise Intensity, Physical Fitness and Exercise-induced AMPK-activation",NA
1443,"NCT02948673","Eligible","ctgov",NA,"NCT02948673","Irrelevant intervention type","The Production of Reactive Oxygen Species in Response to Glutathione Supplementation and Acute Exercise","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2016-10-26,2016-05-31,2017-12-31,"Completed",20,"OTHER","Dietary Supplement | Other",NA,"The Production of Reactive Oxygen Species in Response to Glutathione Supplementation and Acute Exercise in Patients With Type 2 Diabetes",NA
1444,"NCT01637363","Eligible","ctgov",NA,"NCT01637363","Irrelevant intervention type","Psychoeducation to Sick-listed Individuals With Mental Health Problems","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2012-07-06,2012-09-30,2016-02-29,"Completed",400,"OTHER;OTHER","Behavioral",NA,"Psychoeducation to Sick-listed Individuals With Mental Health Problems",NA
1445,"NCT02946684","Cross-registration duplicate","ctgov","2015-005682-24","NCT02946684","Automatically identified","Effect of Addition of Aromatase Inhibitor to Ovarian Stimulation Therapy in IVF Treatment","Herlev and Gentofte Hospital",NA,NA,NA,"Phase 2/Phase 3",FALSE,2016-07-11,2017-02-01,2018-10-30,"Completed",129,"OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER","Drug",NA,"Reducing the Impact of Ovarian Stimulation - The RIOT Project. Study RIOT-A: The Role of Aromatase Inhibitor in Reducing the Detrimental Effects of Ovarian Stimulation to Optimize Outcomes in Fresh Embryo Transfer Cycles",NA
1446,"NCT02946151","Eligible","ctgov",NA,"NCT02946151","Irrelevant intervention type","Subcutaneous EEG in Epilepsy","Zealand University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-19,2016-11-30,2019-02-11,"Completed",10,"OTHER;INDUSTRY;OTHER","Device",NA,"Subcutaneous EEG in Epilepsy - Proof of Concept and Clinical Applications",NA
1447,"NCT02945891","Eligible","ctgov",NA,"NCT02945891","Irrelevant intervention type","SElf-SAMpling in Cervical Cancer Screening; SESAM Study","Oslo University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-21,2014-04-30,2018-12-31,"Unknown status",310,"OTHER;OTHER","Device",NA,"SElf-SAMpling in Cervical Cancer Screening. SESAM Study; a Key to Better Health. Clinical Validation of a Self-sampling Device in Patients With Cervical Cancer and Cervical Pre-invasive Neoplasia",NA
1448,"NCT02945865","Ineligible institution","ctgov",NA,"NCT02945865","Ignore, ineligible","Systematic Pain Assessment in Nursing Home Residents With Advanced Dementia",NA,NA,NA,NA,"Not Applicable",FALSE,2016-10-12,2015-01-26,2018-03-17,"Completed",112,"OTHER","Other",NA,"Systematic Pain Assessment in Nursing Home Residents With Advanced Dementia; Effect on Pain Management and Patient Outcomes",NA
1449,"NCT02944786","Eligible","ctgov",NA,"NCT02944786","Irrelevant intervention type","Help Overcoming Pain Early - an Adolescent-centered School Health Prevention Program","Gothenburg University",NA,NA,NA,"Not Applicable",FALSE,2016-10-17,2016-09-30,2019-08-31,"Completed",98,"OTHER","Behavioral",NA,"Help Overcoming Pain Early - an Adolescent-centered School Health Prevention Program When Adolescents Have Chronic Pain",NA
1450,"NCT02944253","Eligible","ctgov",NA,"NCT02944253","Irrelevant intervention type","What is the Maximum Amount of Carbohydrates That is Still Able to Induce Ketosis and Suppress Appetite?","Norwegian University of Science and Technology",NA,NA,NA,"Not Applicable",FALSE,2016-10-21,2017-05-01,2019-12-31,"Completed",100,"OTHER","Other",NA,"Ketosis and Appetite Suppression - What is the Maximum Carbohydrate Intake That is Still Associated With Appetite Suppression in a Low Energy Diet?",NA
1451,"NCT02942628","Ineligible institution","ctgov",NA,"NCT02942628","Ignore, ineligible","Vegetarian Diet in Patients With Ischemic Heart Disease",NA,NA,NA,NA,"Not Applicable",FALSE,2016-10-20,2017-10-01,2019-06-01,"Completed",31,"OTHER;OTHER;OTHER","Other",NA,"Vegetarian Diet in Patients With Ischemic Heart Disease: An Open-label, Randomized, Prospective Crossover Study",NA
1452,"NCT02942550","Eligible","ctgov","2015-002910-65","NCT02942550","Identified in manual search","Methylnaltrexone as a Method to Improve Ticagrelor Uptake in Morphine Treated STEMI Patients","Karolinska University Hospital",NA,NA,NA,"Phase 4",FALSE,2016-09-21,2016-11-30,2017-12-31,"Completed",82,"OTHER","Drug",NA,"Methylnaltrexone as a Method to imprOVE Platelet Inhibition of Ticagrelor in Morphine-treated Patients With ST-segMENT Elevation Myocardial Infarction: a Prospective, Single Blinded Randomized, Placebo-controlled Trial",NA
1453,"NCT02941393","Eligible","ctgov",NA,"NCT02941393","Irrelevant intervention type","Internal Versus External Tocodynamometry and Labor Outcome","Tampere University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-09-07,2012-11-30,2017-12-31,"Completed",1500,"OTHER;OTHER","Device",NA,"Influence of Measurement Method of Labor Contractions on Labor Outcome and Newborn",NA
1454,"NCT02941055","Eligible","ctgov",NA,"NCT02941055","Irrelevant intervention type","ADIRA (Anti-inflammatory Diet In Rheumatoid Arthritis)","Gothenburg University",NA,NA,NA,"Not Applicable",FALSE,2016-10-17,2017-02-01,2018-05-09,"Completed",56,"OTHER;OTHER","Other",NA,"ADIRA (Anti-inflammatory Diet In Rheumatoid Arthritis)",NA
1455,"NCT02941172","Eligible","ctgov",NA,"NCT02941172","Irrelevant intervention type","CB1 Receptors in Human Brown Adipose Tissue","Turku University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-10-19,2015-01-31,2017-12-30,"Completed",18,"OTHER_GOV","Other",NA,"Cannabinoid CB1 Receptors in Human Brown Adipose Tissue",NA
1456,"NCT02940184","Eligible","ctgov",NA,"NCT02940184","None found","GLP-1 Signaling in Truncally Vagotomized Subjects","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2016-04-07,2016-06-30,2018-10-31,"Unknown status",24,"OTHER;OTHER","Drug | Other",NA,"Vagal Mechanisms Mediating the Effects of Glucagon-Like Peptide 1 (GLP-1) on the Endocrine Pancreas - the Entero-endocrine Axis.",NA
1457,"NCT02939898","Cross-registration duplicate","ctgov","2015-005683-41","NCT02939898","Automatically identified","Mapping the Endocrine Determinants of Ovarian Stimulation to Optimize Outcomes in Fresh Embryo Transfer Cycles","Herlev and Gentofte Hospital",NA,NA,NA,"Phase 2/Phase 3",FALSE,2016-08-15,2016-08-31,2018-01-31,"Completed",33,"OTHER;OTHER;OTHER;OTHER","Drug",NA,"Reducing the Impact of Ovarian Stimulation - The RIOT Project Study RIOT-B: Mapping the Endocrine Determinants of Ovarian Stimulation to Optimize Outcomes in Fresh Embryo Transfer Cycles",NA
1458,"NCT01638806","Eligible","ctgov",NA,"NCT01638806","Irrelevant intervention type","Acute Versus Subacute Angioplasty in Patients With NON-ST-Elevation Myocardial Infarction","Aarhus University Hospital",NA,NA,NA,"Not Applicable",FALSE,2012-06-28,2012-06-30,2017-04-30,"Terminated",500,"OTHER","Procedure",NA,"Acute Versus Subacute Angioplasty in Patients With NON-ST-Elevation Myocardial Infarction (NON-ST-Elevation Myocardial Infarction=NONSTEMI Trial)",NA
1459,"NCT01638962","Eligible","ctgov",NA,"NCT01638962","None found","The Effect on Knee Joint Loads of Analgesic Use Compared With Exercise in Patients With Knee Osteoarthritis - An RCT","University of Southern Denmark",NA,NA,NA,"Not Applicable",FALSE,2012-07-03,2012-08-31,2016-07-31,"Completed",93,"OTHER;OTHER;OTHER;OTHER;OTHER","Drug | Other",NA,"The Effect on Knee Joint Loads of Instruction in Analgesic Use Compared With NEUROMUSCULAR Exercise in Patients With Knee Osteoarthritis - A Single Blind RCT",NA
1460,"NCT02933645","Eligible","ctgov",NA,"NCT02933645","None found","Effects of Intranasal Insulin Administration on Tissue Specific Insulin Sensitivity","Turku University Hospital",NA,NA,NA,"Not Applicable",FALSE,2016-05-11,2016-04-30,2016-12-31,"Completed",10,"OTHER_GOV;OTHER","Drug | Radiation",NA,"Effects of Intranasal Insulin Administration on Tissue Specific Insulin Sensitivity",NA
1461,"NCT03753568","Eligible","ctgov",NA,"NCT03753568","Irrelevant intervention type","Effect of an Electronic Reminder System on Direct Oral Anticoagulant and Oral Diabetes Medication Adherence","Helsinki University Hospital",NA,NA,NA,"Not Applicable",FALSE,2018-11-21,2019-03-20,2019-09-01,"Unknown status",100,"OTHER","Device",NA,"Effect of an Electronic Reminder System on Direct Oral Anticoagulant and Oral Diabetes Medication Adherence",NA
1462,"NCT02933047","Eligible","ctgov",NA,"NCT02933047","Irrelevant intervention type","Laparoscopic Hysterectomy - Outpatient Versus Inpatient Regimen","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2013-10-21,2013-10-31,2016-04-30,"Completed",204,"OTHER;OTHER","Procedure",NA,"Laparoscopic Hysterectomy - A Randomized Controlled Trial on Outpatient Versus Inpatient Regimen",NA
