"proj_id","primary_id","eudract_id","nct_id","eligibility_final","lead_institution","crossreg_final","crossreg_manual_extractor","has_publication","publication_doi","publication_pmid","publication_url","publication_date","identification_step","publication_type","is_prospective","has_summary_results","summary_results_date","registration_date","start_date","completion_date","completion_year","primary_completion_date","primary_completion_year","recruitment_status","phase","enrollment","is_multicentric","is_multinational","main_sponsor","is_controlled","is_randomised","masking","center_size"
"1426","NCT02964988","2016-002184-34","NCT02964988","Eligible","Copenhagen University Hospital","Identified in publication","Cathrine A","Yes","10.3390/diagnostics11061087","34198666","https://doi.org/10.3390/diagnostics11061087","2021-06-14","Systematic Google search","Journal publication","Yes","No",NA,"2016-08-17","2017-01-31","2019-10-11","2019","2019-10-11","2019","Terminated","Phase 2",17,"No",NA,"Only non-industry","No","No","Yes","large"
"1425","NCT02967744",NA,"NCT02967744","Eligible","Aalborg University","None found","Cathrine","No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-11-14","2016-01-31","2018-02-01","2018","2018-01-31","2018","Completed","Not Applicable",162,"No",NA,"Only non-industry","No","No","Yes","large"
"1424","NCT02971553",NA,"NCT02971553","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-11-17","2016-10-31","2018-05-31","2018","2018-05-31","2018","Completed","Not Applicable",330,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"1420","NCT02975791",NA,"NCT02975791","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1111/anae.13465","2.7037981E7","https://doi-org.ezproxy.its.uu.se/10.1111/anae.13465","2016-04-02","Systematic Google search","Journal publication","Yes","No",NA,"2016-11-20","2016-11-30","2017-02-28","2017","2017-02-28","2017","Unknown status","Not Applicable",40,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"1421","NCT02975817",NA,"NCT02975817","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-11-24","2016-06-30","2019-02-12","2019","2019-02-12","2019","Completed","Not Applicable",76,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1348","NCT02976922",NA,"NCT02976922","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"Yes","10.1007/s12602-019-09586-x","31410765","https://link.springer.com/article/10.1007/s12602-019-09586-x","2020-09-01","Linked at the registration","Journal publication","Yes","No",NA,"2016-02-07","2016-03-14","2017-07-07","2017","2017-06-30","2017","Completed","Not Applicable",20,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1416","NCT02977975",NA,"NCT02977975","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"Yes","10.1039/c8fo00968f","3.0256365E7","https://doi.org/10.1039/c8fo00968f","2018-10-17","Systematic Google search","Journal publication","No","No",NA,"2016-11-26","2016-09-30","2017-03-31","2017","2017-03-31","2017","Completed","Not Applicable",70,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1417","NCT02978053",NA,"NCT02978053","Eligible","University of Bergen","Irrelevant intervention type",NA,"Yes","10.5271/sjweh.3930","3.3080034E7","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8114564/","2020-10-20","Systematic Google search","Journal publication","Yes","No",NA,"2016-11-25","2016-11-30","2019-06-30","2019","2019-06-30","2019","Completed","Not Applicable",35,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1415","NCT02978963",NA,"NCT02978963","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.1016/j.cbpra.2019.06.002",NA,"https://www.sciencedirect.com/science/article/pii/S1077722919300690","2020-05-01","Systematic Google search","Journal publication","No","No",NA,"2016-11-13","2016-10-31","2017-10-31","2017","2017-06-30","2017","Completed","Not Applicable",12,"No",NA,"Only non-industry","No","No","Yes","large"
"1414","NCT02979158",NA,"NCT02979158","Eligible","Umeå University","Irrelevant intervention type",NA,"Yes","10.1177/0267659119867005","3.1446845E7","https://doi.org/10.1177/0267659119867005","2019-08-24","Systematic Google search","Journal publication","Yes","No",NA,"2016-11-21","2016-11-30","2018-01-24","2018","2018-01-24","2018","Completed","Not Applicable",60,"No",NA,"Industry or mixed","Yes","Yes","No","large"
"1413","NCT02979457",NA,"NCT02979457","Eligible","University of Southern Denmark","Irrelevant intervention type",NA,"Yes","10.1186/s13049-019-0618-2","30975160","https://doi.org/10.1186%2Fs13049-019-0618-2","2019-04-11","Linked at the registration","Journal publication","Yes","No",NA,"2016-10-21","2017-01-24","2018-05-01","2018","2017-05-15","2017","Completed","Not Applicable",11340,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1412","NCT02980718",NA,"NCT02980718","Eligible","St. Olav’s University Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2016-11-30","2016-12-31","2019-12-01","2019","2019-12-01","2019","Completed","Not Applicable",200,"No",NA,"Only non-industry","Yes","Yes","No","small"
"1411","NCT02981563",NA,"NCT02981563","Eligible","Umeå University","Irrelevant intervention type",NA,"Yes","10.1111/inm.12468",NA,"https://onlinelibrary.wiley.com/doi/10.1111/inm.12468","2018-04-25","Systematic Google search","Journal publication","Yes","No",NA,"2016-12-01","2017-01-31","2017-11-30","2017","2017-06-30","2017","Unknown status","Not Applicable",3,"Yes",NA,"Only non-industry","No","No","Yes","large"
"1409","NCT02982408",NA,"NCT02982408","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1530/eje-21-1221","3.5212643E7","https://doi.org/10.1530/eje-21-1221","2022-03-25","Systematic Google search","Journal publication","Yes","No",NA,"2016-08-23","2016-08-31","2019-03-31","2019","2019-03-31","2019","Completed","Not Applicable",48,"No",NA,"Industry or mixed","Yes","Yes","Yes","large"
"1408","NCT02983136",NA,"NCT02983136","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-11-28","2015-05-31","2018-01-31","2018","2017-12-31","2017","Completed","Not Applicable",12,"No",NA,"Only non-industry","Yes","No","Yes",NA
"1407","NCT02983526",NA,"NCT02983526","Eligible","Sahlgrenska University Hospital","Irrelevant intervention type",NA,"Yes","10.1080/17453674.2019.1577344","30739560","https://actaorthop.org/actao/article/view/517","2019-02-11","Systematic Google search","Journal publication","No","No",NA,"2016-12-02","2011-11-30","2016-11-30","2016","2016-05-31","2016","Completed","Not Applicable",80,"Yes",NA,"Only non-industry","Yes",NA,"Yes","large"
"1406","NCT02983890",NA,"NCT02983890","Eligible","Odense University Hospital","None found","Cathrine","Yes","10.1111/bcp.13467","2.9105855E7","https://bpspubs.onlinelibrary.wiley.com/doi/10.1111/bcp.13467","2018-01-10","Systematic Google search","Journal publication","No","No",NA,"2016-11-30","2016-10-06","2017-10-01","2017","2017-04-05","2017","Completed","Phase 1",12,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1405","NCT02984514",NA,"NCT02984514","Eligible","Uppsala Academic Hospital","Irrelevant intervention type",NA,"Yes","10.3390/ijms20235827","3.1757005E7","https://doi.org/10.3390/ijms20235827","2019-11-20","Systematic Google search","Journal publication","No","No",NA,"2016-11-30","2015-10-31","2018-06-30","2018","2018-01-31","2018","Completed","Not Applicable",11,"No",NA,"Only non-industry","No","No","Yes","small"
"1403","NCT02984527",NA,"NCT02984527","Eligible","University of Southern Denmark","Irrelevant intervention type",NA,"Yes","10.1016/j.ajic.2019.10.011","3.1813632E7","https://doi.org/10.1016/j.ajic.2019.10.011","2019-12-06","Systematic Google search","Journal publication","No","No",NA,"2016-11-29","2016-10-31","2018-02-28","2018","2018-02-28","2018","Completed","Not Applicable",72,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1404","NCT02984670",NA,"NCT02984670","Ineligible","New ineligible","Ignore, ineligible",NA,"Yes","10.1093/sleep/zsz245","31608389","https://doi.org/10.1093/sleep/zsz245","2020-02-13","Linked at the registration","Journal publication","No","No",NA,"2016-11-21","2016-08-31","2017-11-30","2017","2017-11-30","2017","Completed","Not Applicable",219,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"1402","NCT02985047",NA,"NCT02985047","Ineligible","New ineligible","Ignore, ineligible",NA,"Yes","10.1080/08039488.2018.1467966","2.9703119E7","https://www.tandfonline.com/doi/full/10.1080/08039488.2018.1467966","2018-04-27","Linked at the registration","Journal publication","No","No",NA,"2016-11-25","2015-09-01","2018-08-10","2018","2018-06-30","2018","Completed","Not Applicable",125,"No",NA,"Only non-industry","Yes","Yes","No",NA
"1400","NCT02986607",NA,"NCT02986607","Eligible","University of Bergen","None found","Cathrine","No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-12-05","2016-03-31","2018-06-30","2018","2018-01-31","2018","Unknown status","Early Phase 1",30,"No",NA,"Only non-industry","No","No","Yes","large"
"1399","NCT02987101",NA,"NCT02987101","Eligible","Odense University Hospital","None found","Natasha","No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2016-11-24","2016-11-30","2018-06-30","2018","2018-06-30","2018","Unknown status","Not Applicable",30,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1398","NCT02987439",NA,"NCT02987439","Eligible","Herlev and Gentofte Hospital","Irrelevant intervention type",NA,"Yes","10.1183/23120541.00173-2019","32083113","https://doi.org/10.1183/23120541.00173-2019","2020-01-01","Systematic Google search","Journal publication","No","No",NA,"2016-12-06","2013-11-30","2018-12-31","2018","2018-12-31","2018","Completed","Not Applicable",150,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1397","NCT02989181",NA,"NCT02989181","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-09-09","2014-11-30","2019-12-31","2019","2018-12-31","2018","Unknown status","Phase 3",44,"No",NA,"Only non-industry","Yes","Yes","No",NA
"1396","NCT02989428",NA,"NCT02989428","Eligible","Aarhus University","Irrelevant intervention type",NA,"Yes","10.1210/jc.2018-02456","3.0860588E7","https://academic.oup.com/jcem/article/104/8/3223/5372733?login=false","2019-08-01","Linked at the registration","Journal publication","Yes","No",NA,"2016-12-02","2017-02-03","2018-09-01","2018","2018-09-01","2018","Completed","Not Applicable",69,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1395","NCT02989675",NA,"NCT02989675","Eligible","Karolinska Institutet","None found","Samruddhi","Yes","10.1016/s2214-109x(20)30388-0","3.303895E7","https://doi.org/10.1016/s2214-109x(20)30388-0","2020-10-08","Linked at the registration","Journal publication","Yes","No",NA,"2016-12-05","2016-12-31","2019-01-22","2019","2019-01-22","2019","Terminated","Not Applicable",410,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"1394","NCT02990052",NA,"NCT02990052","Eligible","University of Oulu","Irrelevant intervention type",NA,"Yes","10.1080/17453674.2018.1561614","3.0669897E7","https://doi.org/10.1080/17453674.2018.1561614","2019-01-23","Systematic Google search","Journal publication","No","No",NA,"2016-11-07","2008-11-30","2016-01-31","2016","2014-01-31","2014","Completed","Not Applicable",80,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"172","2015-001452-30","2015-001452-30","NCT02991209","Eligible","Copenhagen University Hospital","Automatically identified","Cathrine A","Yes","10.1186/s12885-017-3456-5","2.8673265E7","https://doi.org/10.1186/s12885-017-3456-5","2017-07-03","Systematic Google search","Journal publication","Yes","Yes","2021-01-07","2015-09-17","2016-10-03","2019-06-06","2019","2019-06-06","2019","Any Completed, none Prematurely Ended","2",69,"No","No","Only non-industry","Yes","Yes","No","large"
"1393","NCT02991209","2015-001452-30","NCT02991209","Cross-registration duplicate","Copenhagen University Hospital","Automatically identified","Cathrine","Yes","10.1016/j.clgc.2022.03.012","35514022","https://doi.org/10.1016/j.clgc.2022.03.012","2022-04-01","Linked at the registration","Journal publication","Yes","No",NA,"2016-11-25","2016-11-30","2019-06-30","2019","2019-06-30","2019","Completed","Phase 2/Phase 3",69,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1392","NCT02993484",NA,"NCT02993484","Eligible","Aarhus University","None found","Cathrine","Yes","10.1038/s41598-020-67247-4","32587298","doi.org/10.1038/s41598-020-67247-4","2020-06-25","Systematic Google search","Journal publication","Yes","No",NA,"2016-12-08","2016-12-31","2019-02-01","2019","2019-02-01","2019","Completed","Not Applicable",39,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"1391","NCT02993640",NA,"NCT02993640","Eligible","Sahlgrenska University Hospital","None found","Cathrine","Yes","10.1111/aas.13117","29578250","https://onlinelibrary.wiley.com/doi/10.1111/aas.13117","2018-03-26","Linked at the registration","Journal publication","No","No",NA,"2016-12-12","2016-09-30","2017-03-20","2017","2017-03-20","2017","Completed","Early Phase 1",13,"Yes",NA,"Only non-industry","No","No","Yes","large"
"1390","NCT02994173","2016-002887-14","NCT02994173","Ineligible end date","Turku University Hospital","Identified in publication","Cathrine A","Yes","10.1101/2021.01.22.21250352",NA,"https://doi.org/10.1101/2021.01.22.21250352","2021-02-16","Systematic Google search","Preprint","Yes","No",NA,"2016-11-03","2017-02-01","2019-12-05","2019","2019-11-03","2019","Completed","Phase 4",100,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1905","NCT02995902",NA,"NCT02995902","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s41824-019-0071-5","3.4191195E7","https://doi.org/10.1186/s41824-019-0071-5","2020-01-27","Linked at the registration","Journal publication","No","No",NA,"2016-12-09","2014-12-11","2018-02-08","2018","2017-02-08","2017","Completed","Not Applicable",13,"No",NA,"Only non-industry","No","No","Yes","large"
"1388","NCT02996201",NA,"NCT02996201","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s40900-019-0171-1","3.183224E7","https://researchinvolvement.biomedcentral.com/articles/10.1186/s40900-019-0171-1","2019-11-20","Linked at the registration","Journal publication","No","No",NA,"2016-11-04","2015-11-30","2017-01-31","2017","2017-01-31","2017","Completed","Not Applicable",700,"Yes",NA,"Only non-industry","No","Yes","Yes","large"
"1387","NCT02998008",NA,"NCT02998008","Eligible","Norwegian University of Science and Technology","Irrelevant intervention type",NA,"Yes","10.1038/s41598-022-12375-2","35581305","https://doi.org/10.1038/s41598-022-12375-2","2022-05-17","Linked at the registration","Journal publication","Yes","No",NA,"2016-12-16","2017-01-02","2018-03-31","2018","2018-03-31","2018","Terminated","Not Applicable",14,"No",NA,"Only non-industry","Yes","No","Yes","large"
"1384","NCT02999997",NA,"NCT02999997","Eligible","Linkoeping University Hospital","Irrelevant intervention type",NA,"Yes","10.1177/0269215520907669","32070122","https://doi.org/10.1177/0269215520907669","2020-02-19","Systematic Google search","Journal publication","Yes","No",NA,"2016-12-10","2017-01-31","2018-05-31","2018","2018-04-30","2018","Completed","Not Applicable",51,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1383","NCT03000062",NA,"NCT03000062","Eligible","University of Oslo","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2016-12-13","2017-01-31","2019-12-31","2019","2018-12-31","2018","Completed","Not Applicable",23,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"1379","NCT03000972",NA,"NCT03000972","Eligible","Uppsala University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-11-10","2014-01-31","2017-10-31","2017","2017-10-31","2017","Completed","Not Applicable",20,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1381","NCT03001154",NA,"NCT03001154","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"2016-12-20","2017-01-01","2018-06-30","2018","2017-05-31","2017","Completed","Not Applicable",50,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"1378","NCT03001245",NA,"NCT03001245","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2016-12-20","2016-09-30","2018-12-31","2018","2017-12-31","2017","Unknown status","Not Applicable",120,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"1376","NCT03003975",NA,"NCT03003975","Eligible","Uppsala Academic Hospital","Irrelevant intervention type",NA,"Yes","10.1093/europace/euy014","2.9420721E7","https://doi.org/10.1093/europace/euy014","2018-10-01","Systematic Google search","Journal publication","No","No",NA,"2016-12-09","2014-11-30","2017-03-31","2017","2017-03-31","2017","Completed","Not Applicable",140,"No",NA,"Only non-industry","Yes","Yes","Yes","small"
"1373","NCT03004677",NA,"NCT03004677","Eligible","Linkoeping University","Irrelevant intervention type",NA,"Yes","10.1136/bmjopen-2018-021606","3.0068615E7","https://bmjopen.bmj.com/content/8/7/e021606.long","2018-08-01","Linked at the registration","Journal publication","Yes","No",NA,"2016-12-10","2017-01-31","2019-12-31","2019","2019-12-31","2019","Terminated","Not Applicable",11,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
